"Site.ID","Mu_intercept","Mu_prec.conc","Mu_temp.conc","Mu_prec.lag","Mu_temp.lag","Sig_intercept","Sig_prec.conc","Sig_temp.conc","Sig_prec.lag","Sig_temp.lag","Nu_intercept","Nu_prec.conc","Nu_temp.conc"
"06337000",8.33510848123104,0,-0.197126041215902,0.0581317979345225,-0.15908476790624,0.377543727153068,0,0,-0.0707429793923502,0,0,0,0
"06437000",5.43875012430633,0.0506074399065948,0,0,0,-0.112203322793484,0,0,0,0,0,0,0
"06609500",5.01932107187073,0.0191814490241241,0,0.0283623663427305,-0.174254282182769,-0.367779302266229,0,0,0,0,0,0,0
"06801000",9.42953516148851,0,0,0,-0.245703116397022,-0.486890529350487,0,0,0,0,0,0,0
"06868200",3.82149384188814,0.0283324498782589,0,0,0,0.168269464672272,0,0,0,0,0,0,0
"06913500",7.71545793039135,0.0128346680611225,0,0,0,0.600235345854696,-0.0123083026361723,0,0,0,0,0,0
"07072500",9.07662592112772,0.0115352411306609,0,0,0,-0.396213282285155,0,0,-0.00949746513845126,0,0,0,0
"07145700",5.83652457609622,0.0161002287046646,0,0.0117672743159647,0,1.44235402466809,-0.020983684716752,0,0,0,0,0,0
"07195500",6.92578199915419,0.017410654410972,0,0,0,-0.620053398597782,0,0,0,0,0,0,0
"07289350",8.23881329564667,0.00996061060706814,0,0,0,-0.758417094566206,0,0,0,0,0,0,0
"07341200",6.80608283400499,0.0118611600905598,0,0,0,-0.637828209966162,0,0,0,0,0,0,0
"08028000",5.95332813580528,0.0144674452075254,0,0.00487785507689852,0,-0.647828858127035,0,0,0,0,0,0,0
"08072300",5.62512461101587,0.0104437047858619,0,0,0,-0.00293055581940603,0,0,-0.00920016672306739,0,0,0,0
"08127000",7.47099878975027,0,0,0,0,0.979519274778036,-0.0102050462715662,0,0,0,-784.325581461089,0,38.1569594722593
"08178565",8.4530717259471,0.0102123895447702,0,0.00553712158860157,-0.18223408672442,2.92555371815981,0,0,0,-0.31906868774984,0,0,0
"08287000",6.85332675699305,0.0057755443811743,0,0.00618171328916708,0,-1.34162259325682,0,0,0,0,0,0,0
"09025000",1.49141883320826,0.0150730807751167,0,0.0191981770816951,0,-0.250486218738737,0,0,0,0,0,0,0
"09163500",9.01689417324148,0.0124307083725406,-0.158502957445706,0.0165726288866257,0,-1.03297838889106,0,0,0,0,0,0,0
"09326500",5.18268134045418,0,0,0.0119457228071087,0,-0.94190480867442,0,0,0,0,0,0,0
"09418500",1.4131095466296,0.057484377191591,0,0.0352110426319123,-0.404412870130596,0.0276712502471577,0,0,0,0,0,0,0
"09498503",-1.75500534745043,0.0389142210520698,0,0.0239530777797838,0,-0.298688440593619,0,0,0.0040340211512408,0,0,0,0
"10132500",4.10581453152468,0,-0.290405366260535,0.0219579121828987,0,-0.147126374115264,0,0,0,0,0,0,0
"10270800",3.25986912772063,0,0,0.00332832981495595,0,-1.0610828871903,0,0,0,0,0,0,0
"10343000",4.20009140004024,0,0,0.00197601674728841,0,0.604027758285236,0,0,-0.00497981105866285,0,0,0,0
"11073360",4.25295959764522,0.015514419392601,0,0,0,-0.285157824791285,0,0,0,0,0,0,0
"11162570",3.62353467239506,0.0295959087480769,0,0,0,-0.211494767497525,0,0,0,0,0,0,0
"11246570",5.40932412480228,0,0,-0.00208153002169823,0,1.32771073016594,-0.0186229409892409,0,-0.00801444491665916,0,-1.38629436111989,0,0
"11325500",4.41180283846105,0.0101320983877485,0,0.00801780979533917,0,0.0461410574346028,0,0,-0.00253049846395012,0,0,0,0
"11406920",11.3732304929117,0,-0.220157021232855,0.00794217284295614,0,-0.493482769333554,0,0,0,0,0,0,0
"11446500",7.30211120914091,0.0118036441175791,0,0.00421414072792602,-0.11587226966782,-0.5349141889454,0,0,0,0,0,0,0
"12013500",6.74005697762533,0.00670354016366414,0,0,0,-0.801948002969074,0,0,0,0,0,0,0
"12143600",6.50247856771741,0.00471406350371091,0,0,0,-1.13526183968432,0,0,0,0,0,0,0
"12370000",8.16113651802529,0,0,0.00184679099198113,0,-1.46792170863978,0,0,0,0,0,0,0
"12502500",4.20979619361538,0.0190397777310194,0,0.00798654691049452,0,0.886587455096969,-0.013986757530666,0,-0.0139820794172605,0,0,0,0
"13135000",8.5988472222965,0,0,0.0169573524211825,0,-0.865379707005383,0,0,0,0,0,0,0
"13338500",7.80113320181313,0.0116501869987027,-0.139014577035433,0.00545397544194277,0,-1.36368610423357,0,0,0,0,0,0,0
