"Site.ID","Mu_intercept","Mu_prec.conc","Mu_temp.conc","Mu_prec.lag","Mu_temp.lag","Sig_intercept","Sig_prec.conc","Sig_temp.conc","Sig_prec.lag","Sig_temp.lag","Nu_intercept","Nu_prec.conc","Nu_temp.conc"
"DE_0000434",-0.465686418314042,0.02377355485157,0,0.0117637988105522,0,-1.12535177625719,0,0,0,0,0,0,0
"DE_0000552",-3.5283402029871,0.0437537094614717,0,0.0202630107330963,0,-0.7159203864697,0,0,0,0,0,0,0
"DE_0000645",0.871872106313217,0.0289350848559277,0,0.0178587737547859,0,-1.11070385366668,0,0,0,0,0,0,0
"DE_0000710",-0.770244571029205,0.0262067834452408,0,0.0156460405462184,0,-1.07328941136378,0,0,0,0,0,0,0
"DE_0000776",1.46970608858927,0.0338399908812552,0,0,0,-0.714920184091665,0,0,0,0,0,0,0
"DK_0000018",-1.20239763130405,0.0246049715203363,0,0,0,1.17561715538983,-0.0318971148027062,0,0,0,0,0,0
"ES_0000377",3.8647077530578,0,0,0,0,-0.752287767399317,0,0,0,0,0,0,0
"ES_0001074",3.31621453019788,0.021471792710707,0,0,-0.107123316525584,-0.618347044920646,0,0,0,0,0,0,0
"FR_0000173",1.9689008855141,0.0170780060665091,0,0,0,-0.165476851928312,0,0,0,0,0,0,0
"FR_0000469",1.19036800697082,0.0137323536978353,0,0,0,7.33321328468576,0,0,0,-0.620855052116541,0,0,0
"FR_0000763",5.44899989158355,0.0278522001998227,0,0,-0.289344751058684,-0.791210298642252,0,0,0,0,0,0,0
"FR_0001247",1.7518859123603,0.0107615474294485,0,0,0,-0.802610644459456,0,0,0,0,0,0,0
"FR_0001354",0.901587022421067,0.0204073101111126,0,0,0,-0.950705945182778,0,0,0,0,0,0,0
"GB_0000063",-3.63563100650007,0.0541800740765914,0,0.0209745194289079,0,-0.566975144727591,0,0,0,0,0,0,0
"GB_0000125",0.0317538904869478,0.0169552474995856,0,0.0161730098815715,0,0.566624476739705,-0.0164131971534505,0,0,0,0,0,0
"GB_0000187",0.69481058497624,0.00287606834467394,0.144349035747566,0,0,-1.54071667885297,0,0,0,0,0,0,0
"IE_0000070",3.17961932826135,0.0101923678276095,0,0.00591627550069109,0,-1.45500698725203,0,0,0,0,0,0,0
"IN_0000228",5.36273594906056,0.00912799947636454,0,0,0,-0.714112268274792,0,0,0,0,0,0,0
"JP_0000050",2.3958644463547,0.0206406967034832,0,0,0,-0.516829193928919,0,0,0,0,0,0,0
"JP_0000428",6.64060107916822,0.00509269153719822,0,0,0,-0.380582163802027,0,0,0,0,0,0,0
"JP_0001012",3.20110411553459,0.0103434990293529,0,0,0,0.251926261369945,0,0,-0.00256125035259189,0,0,0,0
"NO_0000068",-0.390433547725415,0.00358811623412771,0,0,0,-0.230320039472998,-0.00547350185239885,0,0,0,0,0,0
"NZ_0000025",6.109848365013,0.0100506454915005,0,0,0,-2.30556147271157,0.0108379517025679,0,0,0,0,0,0
"RU_0000039",9.4389896780279,0.00679582188856242,0,0.00349577652969327,0,-1.51715368642754,0,0,0,0,0,0,0
"RU_0000294",0.413409630374469,0.0177687683997216,0,0.0101298584975259,0,-1.00204561843022,0,0,0,0,0,0,0
"RU_0000425",3.6172783411354,0.0286239977607621,0,0,0,-0.290726709830789,0,0,0,0,0,0,0
"SE_0000092",-0.453521896401028,0.0311693585204378,0,0.00739998209853169,0,1.8193338392425,-0.0288221241453002,0,-0.012623900010451,0,0,0,0
"US_0009113",2.37190472434679,0,0,0,0,0.368497527496977,-0.00476539784744974,0,0,0,0,0,0
"US_0009270",-20.6534635598861,0.0228422816489901,0.671341329975945,0.0173312512294002,0,-1.17358993174495,0,0,0.0190501060415475,0,0,0,0
"US_0009394",-0.733009785139382,0.015977732188274,0,0,0,-1.75947127526614,0.00632439772262931,0,0,0,0,0,0
"ADHI_549",2.81315906647251,0.0191729384341581,0,0.0118316673465932,0,0.509335590766263,-0.023060940653424,0,0,0,0,0,0
"ADHI_719",-0.756213880352612,0.0575025639289296,0,0,0,0.32573027071717,0,0,0,0,0,0,0
"ADHI_805",0.628196722238585,0.0211737117905208,0,0,0,-0.776361967469449,0,0,0,0,0,0,0
"ADHI_893",7.0658025043751,0.0322213628238188,-0.519772240951648,0,0,-9.29409593158323,0,0.6078186349057,0,0,0,0,0
"ADHI_985",-2.36276950373895,0.0330167206041573,0,0,0,-0.377011155265945,0,0,0,0,0,0,0
"ADHI_1457",-0.399135184413294,0,0,0,0,0.198447695295295,0,0,0,0,0,0,0
"216002",3.08632267102187,0.0237209708164464,0,0,0,0.999480063389935,-0.0105026649141122,0,0,0,0,0,0
"421018",10.3449012498916,0.0399705803205361,-0.772320334038158,0.0257851540058231,0,-0.0362087126373701,0,0,0,0,0,0,0
"132001A",-1.71700034816626,0.071693910894838,0,0,0,0.0927460303766472,0,0,0,0,0,0,0
"302208",-0.499172712154131,0.0419761537313304,0,0,0,1.17970018283614,-0.0221063829343237,0,0,0,0,0,0
"230205",9.80892325988515,0.0435169700164405,-0.748903488231417,0,0,0.00640213021270564,0,0,0,0,0,0,0
"405229",3.82624395264247,0.0437105187660623,-0.486380048181906,0.0272059712778547,0,1.20993675645584,-0.0233261290062592,0,0,0,1.74412928713202,-0.077649552395972,0
"611111",-3.26806333836667,0.0284728149734697,0,0.0156749883653392,0,-0.497871911263546,0,0,0,0,0,0,0
"01034500",7.29614932684679,0.0216266755614362,0,0.0070210275056699,0,-0.972038868675571,0,0,0,0,0,0,0
"01114500",2.28692926486559,0.0168214943866661,0,0.00865437763948187,0,-0.937583563048218,0,0,0,0,0,0,0
"01176000",2.8937716747832,0.0213252696950176,0,0.00758396865804366,0,-1.16609300007084,0,0,0,0,0,0,0
"01325000",6.46864481936635,0.00747716838239559,0,0.00778699933630878,0,-1.57217879326044,0,0,0,0,0,0,0
"01396582",2.83735195729751,0.0209860015028727,0,0,0,-0.671745462291322,0,0,0,0,0,0,0
"01443500",3.06515609451218,0.0247493149088914,0,0.00722368020418486,0,-0.557262726252368,0,0,0,0,0,0,0
"01480617",-1.88113839005459,0.0253389176913105,0,0.00871310226613491,0.205911912954935,-1.65786875009105,0.00857677337417338,0,0,0,0,0,0
"01545000",2.61033872837343,0.0368701870336519,0,0.0117246879353567,0,-0.613897571556495,0,0,0,0,0,0,0
"01589440",2.84098225848616,0.0269271570949275,0,0,0,-0.475085768785338,0,0,0,0,0,0,0
"01646000",4.14533138227981,0.024485028424315,0,0,0,-0.485176093508297,0,0,0,0,0,0,0
"02032250",10.5681627626621,0.0283214255812296,0.283687991445213,0,-0.494407547532551,-0.591613586779562,0,0,0,0,0,0,0
"02082770",3.73827899353585,0.0289754180291651,0,0,0,-0.476092416207783,0,0,0,0,0,0,0
"02120780",2.40332169060228,0.0308403550649752,0,0.0118815560840224,0,-0.470198357023165,0,0,0,0,0,0,0
"02172002",9.32174412888122,0,0,0,0,-0.842551365781192,0,0,0,0,0,0,0
"02234400",3.18820603360391,0.0146194595515956,0,0,0,-0.574458633269768,0,0,0,0,0,0,0
"02298608",4.41494491476803,0.0170954635231597,0,0.00490188700237738,0,-0.480322223714359,0,0,0,0,0,0,0
"02325000",3.25633080880967,0.0109189457791691,0,0.00729056320255619,0,-0.977313873180683,0,0,0,0,0,0,0
"02372250",4.47645444495665,0.0285048831798474,0,0,0,-1.10904580773138,0.00646837524649237,0,0,0,0,0,0
"02443500",4.3004568164651,0.0208489775278905,0,0.0102252149796418,0,-0.730783807440488,0,0,0,0,0,0,0
"02484500",2.44865181651637,0.0278307320049293,0,0.0153633604806994,0,-0.413213576754734,0,0,0,0,0,0,0
"03078000",3.50830142185495,0.0295845296323004,0,0,0,-0.639563845154998,0,0,0,0,0,0,0
"03183500",4.21073326398877,0.0374025523980739,0,0.0136752431784918,0,-0.562528582636009,0,0,0,0,0,0,0
"03265000",1.06187692203599,0.0567234590324213,0,0.0183033300137581,0,-0.399826481957853,0,0,0,0,0,0,0
"03325000",5.88228803024828,0.0206028567828698,0,0.008069173170424,0,0.566907046561415,-0.017898925526582,0,0,0,0,0,0
"03364500",-0.20697909840401,0.0491137150188978,0,0.0207579253413335,0,-0.0228001848823498,0,0,0,0,1.73572755953989,-0.0825057540582076,0
"03479000",4.15317017490521,0.0201117339607827,0,0.006683444262229,0,-0.465322198804657,0,0,0,0,0,0,0
"04060993",4.49484527417262,0.0143636832589888,0,0.0103979196107273,0,-2.69722031763741,0,0,0.0155565112492918,0,0,0,0
"04108800",3.00701552840729,0.0229923921257179,0,0.0124888279364913,0,0.797713160935592,-0.01306003441039,0,0,0,0,0,0
"04174500",5.32458827851245,0.0189528645932844,0,0,0,-7.80982225550328,0,0,0.0171213407346719,0.246979182940165,0,0,0
"04234000",2.49362367796847,0.0315314960146332,0,0.0124327803489018,0,-0.583433271941754,0,0,0,0,0,0,0
"05051300",5.64180326785918,0.0181051582630146,0,0,0,0.265996611474105,0,0,0,0,0,0,0
"05133500",10.89271423262,0.019082877640505,0,0.0118551230456979,-0.195072433039921,-1.00336029817536,0,0,0,0,0,0,0
"05382000",3.75550022043909,0.0348609122878172,0,0.0198797089486545,0,-0.648090896927661,0,0,0,0,0,0,0
"05452200",0.367947712643286,0.0387955937807137,0,0.01867646454558,0,-0.120221138480967,0,0,0,0,0,0,0
"05495000",1.35363954593595,0.0474399751801589,0,0.0185883207879638,0,0.00313616980318753,0,0,0,0,0,0,0
"05539900",2.07075195702784,0.0271493957623088,0,0.00964558595853345,0,-0.525115292313127,0,0,0,0,0,0,0
"05594000",2.0046628230364,0.0469841426112565,0,0.0140609154260473,0,-0.358067763590695,0,0,0,0,0,0,0
"06205000",5.99952201297769,0.0121940422893979,0,0,0,-1.21600296902052,0,0,0,0,0,0,0
"06353000",-0.211502114832214,0.0717592439958902,0,0.0345636557334686,0,0.140891411066065,0,0,0,0,-2.65675690671466,0,0
"06461500",6.69881135004432,0.00600189985731898,0,0,0,-1.74221546015443,0,0,0,0,0,0,0
"06674500",3.85668999436674,0.0183753063417712,0,0,0.161155705808761,-13.5100189138142,0.0469188505878209,0,0.0381694840587386,0.585375006925151,0,0,0
"06809500",1.90990940101828,0.0408260250485598,0,0.0245047587547064,0,-0.178948652889312,0,0,0,0,0,0,0
"06880800",2.69394863657673,0.0375933728278678,0,0.0179714026894584,0,-0.346745490306837,0,0,0,0,0,0,0
"06930000",4.08588781971381,0.0376780610087435,0,0,0,-0.207249422079119,0,0,0,0,0,0,0
"07103990",-1.5863139846677,0.0609252754192331,0.401382697588925,0,0,-0.439699188691034,0,0,0,0,0,0,0
"07157950",4.47097523260199,0.0700693207221381,0,0,0,0.421443542389732,0,0,0,0,0,0,0
"07216500",2.53078878144189,0.0244305675195168,0,0.0131589892069225,0,-5.00068771043089,0,0,0,0.30943244921015,0,0,0
"07305000",5.75960967657479,0.0439770361693743,0,0,0,0.0940184786096312,0,0,0,0,2.09216771742062,-0.261474524634208,0
"07359002",7.20362436838134,0.0154332552468458,0,0,0,-0.551356167938756,0,0,0,0,0,0,0
"08048543",6.06233410900144,0.0214532174007174,0,0,0,-0.595233512587213,0,0,0,0,0,0,0
"08082700",2.30784570651537,0.038428528543321,0,0,0,0.507573480561405,0,0,0,0,3.24546351919501,-0.110333442314242,0
"08152000",4.36667500347518,0.032789224965107,0,0,0,0.996784860962036,-0.0127535009438481,0,0,0,0,0,0
"08189700",4.18031649309531,0.0312097657203145,0,0,0,0.306372602961996,0,0,0,0,0,0,0
"08353000",5.63560116173503,0.0426844765338502,0,0,0,0.0435219034681849,0,0,0,0,42.7924262964266,-7.77508852664032,0
"09050100",3.0372502391887,0.00926145966388014,0,0.0119499871101452,0,-1.124048701617,0,0,0,0,0,0,0
"09210500",3.39306073164065,0.0135858940438611,0,0,0,-1.1234878625836,0,0,0,0,0,0,0
"09361500",4.5912350394134,0.0175718632239557,0,0.015937237875585,0,-0.499267249971685,0,0,0,0,0,0,0
"09428510",5.55224111738681,0,0,0,0,-18.1305216062145,0,0,0,0.497637742619189,0,0,0
"09510200",2.51203517118964,0.0475776675453739,0,0,0,0.501345327218773,0,0,0,0,-3.40119737998089,0,0
"10170490",5.66245562631271,0.0136820503465075,0,0.012518235475236,0,-0.950122566097732,0,0,0,0,0,0,0
"10297500",8.97991173511386,0,0,0,-0.229558473147058,-0.47237333190749,0,0,0,0,0,0,0
"10352500",4.1681411024873,0.0215629799095294,0,0,-0.132240622994391,-1.65499422409611,0.0268333311020648,0,0,0,0,0,0
"11109600",-4.44147781318921,0.0520212198484551,0,0,0.358342005352432,0.0887804643298415,0,0,-0.0739585436068659,0,0,0,0
"11182500",-0.78195079164943,0.0527233718125512,0,0,0,0.199992761194108,0,0,-0.0586490212643334,0,-3.52636052461616,0,0
"11274500",5.10662922279286,0,0,0,0,0.349425501307029,0,0,0,0,16.9937567702263,-0.343155906030015,0
"11365000",8.20569286349157,0.0106633062869434,0,0,0,-1.27458760763753,0,0,0,0,0,0,0
"11416500",-0.867140523791945,0.0139645090181625,0.26864189622951,0,0,-0.123252140040366,0,0,0,0,0,0,0
"11461500",4.87440729304901,0.0191887974895818,0,0,0,-0.701379751363638,0,0,0,0,0,0,0
"12043000",7.91604624700179,0.00365855442335332,0,0,0,-0.83342744053649,0,0,0,0,0,0,0
"12175500",6.55442661434043,0.00519353166738786,0,0,0,-0.798712863791855,0,0,0,0,0,0,0
"12396500",10.0039688415704,0.00402268794398594,0,0,0,-2.17097585207823,0,0,0,0,0,0,0
"13038500",8.53828731948201,0,0,0,0,-1.38141729954534,0,0,0,0,0,0,0
"13172500",12.7833211499316,0,-0.0981420062424503,0,-0.158161387867427,-1.46249755703959,0,0,0,0,0,0,0
"14020300",-1.20358827101753,0.0508687015955353,0.349502938469939,0,0,-0.29611552527217,0,0,0,0,0,0,0
"14185900",6.45905233420662,0.00856305074203561,0,0,0,-0.791148299891263,0,0,0,0,0,0,0
"14372300",7.3712556282028,0.0280844195548627,0.119923745301972,0,-0.112224753810987,-1.96576886640305,0.00955032649019849,0,0,0,0,0,0
"AT_0000075",0.347874788573967,0.0315963628637872,0,0,0,-0.44896659874013,0,0,0,0,0,0,0
"BR_0000030",6.05553387044696,0.00703071496499975,0,0,0,-1.304589136117,0,0,0,0,0,0,0
"BR_0000492",3.03508311850193,0.00625636150427916,0,0.00464858750618435,0,-0.625981637098689,-0.0208954190551911,0,0,0,0,0,0
"BR_0000781",2.99906852753645,0.00755581504485064,0,0,0,-0.967770801314572,0,0,0,0,0,0,0
"BR_0000979",4.8106077418987,0.0127123671071339,0,0,0,-1.32505997751478,0,0,0,0,0,0,0
"BR_0001162",2.93928956104859,0.0158830179783123,0,0,0,-0.291053028144529,0,0,0,0,0,0,0
"BR_0001362",2.92431985856515,0.0075509380436688,0,0,0,-0.343590942852743,0,0,-0.0331908325871482,0,0,0,0
"BR_0001562",-0.497215386497246,0.0150203640236692,0,0,0,0.380501985442493,0,0,-0.0307275434159171,0,0,0,0
"BR_0001693",2.35886986283862,0.0120276601504114,0,0,0,-1.15593744216622,0,0,0,0,0,0,0
"BR_0001917",-0.886744292081731,0.0120881156441999,0.162130249439621,0,0,-1.18396477527006,0,0,0,0,0,0,0
"BR_0002164",-6.0275477118704,0.0156287529260394,0.371701190105736,0,0,-0.881481212895101,0,0,0,0,0,0,0
