"Site.ID","Mu_intercept","Mu_prec.conc","Mu_temp.conc","Mu_prec.lag","Mu_temp.lag","Sig_intercept","Sig_prec.conc","Sig_temp.conc","Sig_prec.lag","Sig_temp.lag","Nu_intercept","Nu_prec.conc","Nu_temp.conc"
"BR_0002816",5.41678338865221,0.00548590155938936,0,0,0,-1.33956449383881,0,0,0,0,0,0,0
"BR_0002949",5.21275898903433,0.0062648193039551,0,0,0,-8.09360172772585,-0.00779190739542788,0,0,0.429800379732368,0,0,0
"BR_0003223",0.194337275858932,0.0071783580249756,0,0,0.330345379825633,0.58868606777733,-0.00998501795737064,0,0,0,0,0,0
"CA_0000071",2.84691988533134,0,0,0,0,-0.42637148103585,0,0,0,0,0,0,0
"CA_0000480",0.897642934084285,0,0,0,0,-0.289050796092894,0,0,0,0,0,0,0
"CA_0000728",1.91716338509036,0.0321882795495576,0,0,-0.218707608861097,-1.60002804133246,0,-0.15812194426938,0,0,0,0,0
"CA_0001023",4.973351591513,0,0,0,0,-1.29489789156202,0,0,0,0,0,0,0
"CA_0001690",2.61405986742092,0,0,0,0,0.991255437108723,0,0.405966763866112,0,0,0,0,0
"CA_0002351",1.40884000808621,0,0,0,0,-0.802667458962363,0,0,0,0,0,0,0
"CA_0003350",6.17865180443944,0,0,0.00423565881420916,0,-1.35146834746043,0,0,0,0,0,0,0
"CA_0004312",4.11211378889763,0,0,0,0,-2.47416746522027,0,0,0.00913503513144736,0,0,0,0
"CA_0005596",6.79355236549519,0,0,0,0,-1.13394801990901,0,0,0,0,0,0,0
"CH_0000043",3.94649783693993,0.00790144371747196,0,0,0,-0.713728276040599,0,0,0,0,0,0,0
"CY_0000006",1.1620981726442,0,0,0,0,-0.229941746995193,0,0,0,0,0,0,0
"DE_0000075",2.01450393554584,0.0196249591187544,0,0,0,-0.521884674751771,0,0,0,0,0,0,0
"DE_0000192",1.10757765906535,0,0,0,0,-2.82232835124199,0,-0.268162136975906,0,0,0,0,0
"DE_0000283",1.23572791846844,0.0101387437627909,0,0,0,-0.529626508676133,0,0,0,0,0,0,0
"DE_0000409",1.24371267266574,0.022318205451323,-0.152727061002015,0,0,-0.9845069618677,0,0,0,0,0,0,0
"DE_0000533",-0.282241610257666,0.0202373271235852,-0.136399635041215,0.00902728389637037,0,-0.842193115023551,0,0,0,0,0,0,0
"DE_0000622",1.62197410573063,0.0129195855785498,-0.113675824326782,0,0,0.0768907961103411,-0.00927965483628848,0,0,0,0,0,0
"DE_0000695",3.45939303895195,0.0136014761416088,0,0,0,-0.822573141595743,0,0,0,0,0,0,0
"DE_0000762",2.37867422666862,0.0223746436808807,-0.166798205079818,0,0,0.25188884490381,-0.0181586433221651,0,0,0,0,0,0
"DK_0000002",1.32437259252111,0.00993890962110726,-0.110030344578379,0,0,-1.27855912424422,0,0,0,0,0,0,0
"ES_0000246",5.10993435393027,0.0199054807422064,0,0.00611826540696933,0,0.16414508562554,-0.0194286404718349,0,0,0,0,0,0
"ES_0001010",6.15610356165466,0,0,0,0,0.231448237947357,-0.0095183662707479,0,0,0,0,0,0
"FR_0000065",4.52167021824078,0.00388185875944036,0.165568042402566,0,0,-0.825584532198089,-0.00854778268136788,0,0.00671736828741303,0,0,0,0
"FR_0000382",3.74409752092581,0.0104057456614108,0,0,0,-0.537173204171295,-0.0211735164524705,0,0.0156049582895621,0,0,0,0
"FR_0000700",2.19770498709418,0.0158716909688271,0,0,0,-0.883021287640848,0,0,0,0,0,0,0
"FR_0001137",4.4789868790729,0.00510644760710294,0,0,0,-0.82448176284511,0,0,0,0,0,0,0
"FR_0001323",3.96492627870226,0.00596542780130794,0,0,0,-0.825040146163589,0,0,0,0,0,0,0
"GB_0000048",1.91613943360559,0,0,0,0,-1.04556782490259,0,0,0,0,0,0,0
"GB_0000111",3.62703279724201,0,0,0,0,0.811391818785834,0,-0.306701913374104,0,0,0,0,0
"GB_0000173",4.76018815878141,0,0,0,0,-0.999388090929358,0,0,0,0,0,0,0
"HU_0000030",7.63103719203797,0.0111393035695846,0,0,0,-1.3037322378258,0,0,0,0,0,0,0
"IN_0000140",6.39455187633931,-0.0818084341204727,-0.96667946155867,-0.022099400410614,0.880099658641615,0.15707723230103,-0.136003175131427,0,0,0,-1.21639532432449,0,0
"JP_0000024",1.05233449660939,0,0,0,0.272064451282386,-1.10461486732821,0,0,0,0,0,0,0
"JP_0000367",7.50934032873006,0,0.197861069849316,-0.00776764837263258,0,-0.878466229157159,0,0,0,0,0,0,0
"JP_0000926",0.840693845633367,0.0180839795022886,0,0,0,-0.285148621028873,0,0,0,0,0,0,0
"MX_0000050",1.76957776416931,0,0,0,0,-0.40613733897722,0,0,0,0,0,0,0
"NZ_0000005",5.82306956384197,0,0,0,0,-0.25704246996463,0,0,0,0,0,0,0
"RO_0000042",4.79593357414707,0,0,0,0,-0.493810385560969,0,0,0,0,0,0,0
"RU_0000211",2.16137058099875,0,0,0,0,-0.359863768221094,0,0,0,0,0,0,0
"RU_0000403",1.83595757644269,0,0,0,0,-1.25280005842872,0,0,0,0,0,0,0
"SE_0000065",6.14379421173575,0,0,0,0,-2.87937910651331,0,0,0,0.432357803742068,0,0,0
"SK_0000041",2.48002793391468,0.0191303273757644,0,0,0,-0.509622058482374,0,0,0,0,0,0,0
"US_0009247",1.32697977093152,0.00567688362845586,0,0,0,-0.443692539188888,0,0,0,0,0,0,0
"US_0009365",2.71540294824443,0,0,0,0,0.116793763567852,0,0,0,0,0,0,0
"ADHI_517",-45.2648264646467,0.089656814215659,0,0.0232191232692772,1.65447582661494,-0.0267982213886815,0,0,0,0,-1.50407739677627,0,0
"ADHI_700",2.36414623906568,0.0652245809891176,0,-0.105946325481539,0,0.433536152526937,0,0,0,0,2.12435858025352,-0.155974946129056,0
"ADHI_788",-3.61856041658577,0.0770366873039217,0,0,0,0.222232586408986,0,0,0,0,0.59114027794834,-0.218632202716931,0
"ADHI_871",0.990863539856898,0.0230241505021436,0,0,0,-0.00158095582723932,0,0,0,0,0,0,0
"ADHI_965",-0.258587384440884,0.0315763771951584,0,0,0,0.339652440474498,0,0,0,0,-1.48807705542983,0,0
"ADHI_1304",11.3586202585153,0.00416200726742744,-0.239404638315761,0.00507359536054775,0,-22.0348657305324,0,0.910141135475814,0,0,0,0,0
"210016",-0.988403665941008,0.0493792734291671,0,0.0153411740236165,0,0.175290942409384,0,0,0,0,0,0,0
"418015",-0.732014590886934,0.0582744439836033,0,0,0,0.0687434498123922,0,0,0,0,-3.85014760170994,0,0
"120304A",3.57823717944804,0.0124656398651253,0,0,0,0.605191627634192,-0.00520715357887737,0,0,0,0,0,0
"A0030501",3.10630087194116,0.0331686061656058,0,0,0,0.524126842590017,0,0,-0.0183301469276382,0,3.58569185013346,-0.128306181107013,0
"226226",4.72642821271808,0.0159253720433632,-0.221415337452949,0,0,-0.665610845162686,0,0,0,0,0,0,0
"403226",-1.36752866985901,0.0285543072790597,0,0,0,-0.116888630356366,0,0,0,0,13.9207401190677,-0.674714064158756,0
"607003",4.19683346944474,0.0736559950433702,0,0.0320960632015801,-0.53319869687797,-0.735435876415019,0.0350325571368667,0,0,0,0,0,0
"01010070",4.54486534015824,0.0262592965742358,0,0,0,2.03104285142804,0,0.238535741617603,0,0,0,0,0
"01105500",3.70403346978265,0.0124625368456114,0,0.00418379614660502,0,-1.14674101187583,0,0,0,0,0,0,0
"01166500",6.46511631322077,0.0111697204571651,0.0482252897619229,0.004342506458149,0,-0.0938027384976366,0,0,-0.0108306187561976,0,0,0,0
"01306499",3.67672252384332,0,0,0,0,-1.21047764150518,0,0,0,0,0,0,0
"01387400",5.28868474563544,0.0202141504132556,0,0,0,-0.728591928156065,0,0,0,0,0,0,0
"01430000",5.85428265215043,0.0210588603746163,0,0,0,-1.71661549563498,0,-0.170491556919726,0,0,0,0,0
"01474000",5.57932550286275,0.0164917895460216,0,0,0,-0.886933843444735,0,0,0,0,0,0,0
"01536000",6.2005469845832,0.0216621258479289,0,0,0,-1.38347148931405,0,-0.145295482047888,0,0,0,0,0
"01581700",5.53878605952676,0.00864408069626061,-0.174215003145909,0,0,0.365873260846781,-0.0107304395588163,0,0,0,0,0,0
"01634000",5.43002800687715,0.0321434684663064,0,0.011479064140011,0,-0.560244205425967,0,0,0,0,0,0,0
"02019500",7.75337395977894,0.021862959647087,0,0.00621429162501699,0,-0.761883598276925,0,0,0,0,0,0,0
"02074000",6.69495176364449,0.0159547920028837,0,0,0,-0.784735923156422,0,0,0,0,0,0,0
"02110500",5.52606114698224,0.0212578099767608,0,0.00537439579159604,0,-0.920284135682866,0,0,0,0,0,0,0
"02162350",4.52740805066327,0.00849328351324402,0,0,0,0.146457834568438,0,0,-0.00769992213307333,0,0,0,0
"02228000",5.37985116207196,0.0270246765534545,0,0.0118869133252712,0,-0.511136863255154,0,0,0,0,0,0,0
"02293987",-4.36695195245049,0.0251880702223673,0,0.0112608556971486,0.269376017848811,-0.590507816128045,0,0,0,0,0,0,0
"02315500",4.99578806637422,0.0239783524640451,0,0.0101750818999662,0,0.284213595384037,-0.00891487466252035,0,0,0,0,0,0
"02359000",6.18417914821658,0.0129746749712132,0,0.00408427213741732,0,-1.2043291210481,0,0,0,0,0,0,0
"02423496",6.70125347300371,0.0125412288701622,0,0,0,-0.896753803190098,0,0,0,0,0,0,0
"02479155",5.75056414369896,0.0102229840727059,0,0,0,-0.535378342076766,0,0,0,0,0,0,0
"03056250",6.65170345466168,0.0106291254102022,0,0,0,-1.05216425142377,0,0,0,0,0,0,0
"03161000",6.08144226063646,0.015504595516332,0,0,0,-0.782918127196236,0,0,0,0,0,0,0
"03240000",4.53065867805928,0.0241816525610586,0,0.0127406773809537,0,-0.571984076702368,0,0,0,0,0,0,0
"03303000",8.99501606831559,0.00243407353022261,0,0,0,1.06258943216191,-0.0194464938555489,0,0,0,0,0,0
"03353800",5.40821191855883,0.0296457825176627,0,0.00758877558946387,0,-0.597804991266876,0,0,0,0,0,0,0
"03455000",8.36397516995227,0.011398451476439,0,0,0,-1.15817200951113,0,0,0,0,0,0,0
"04040000",8.50309788225817,0,0.0987514546653425,0,0,-0.590487557397081,0,0,0,0,0,0,0
"04099750",4.88377571115713,0.0233836212237507,0,0.00785392687091561,0,0.170742556329314,0,0,-0.0167169496667109,0,0,0,0
"04164000",6.11026724210719,0.0283927956490929,0,0,0,-0.896086932545073,0,0,0,0,0,0,0
"04223000",8.23404429117706,0.0181645182487141,0,0,0,0.0281328903124265,0,0,-0.00886342826774454,0,0,0,0
"04289000",6.3552221585339,0.00843595149712374,0.0724401613013931,0,0,-3.07647861284185,0,0,0,0.259109930342853,0,0,0
"05117500",2.63052875325043,0,0,0.0623320581291467,0,0.267098010495697,0,0,0,0,0,0,0
"05357225",0.948605921632492,0,0,0.00695577834863101,0,-1.35638615253701,0,0,0,0,0,0,0
"05438500",4.83495047391017,0.0443242436792212,0,0.00880596139935228,0,-0.838240804461368,0,-0.0906958969101573,0,0,0,0,0
"05484000",5.71145137631082,0.0607410562043309,0,0,0,-0.107815999584008,0,0,0,0,0,0,0
"05536000",4.83799362879112,0.0310819063615033,0,0,0,-0.53436455155122,0,0,0,0,0,0,0
"05590800",4.38396301318264,0.0284240319144107,0,0.0122746998855694,0,1.62591090246927,-0.0202004656321602,0,-0.0133316020298075,0,0,0,0
"06177000",9.38010595392095,0,0,0,0,-1.18719606351344,0,0,0,0,0,0,0
"06339100",4.67734876559419,0,0,0,0,0.579186877496037,0,0,0,0,0,0,0
"06437020",0.394184896760064,0,0,0.0181254671314625,0,-0.704725945549469,0,0,0,0,0,0,0
"06610000",9.82924909810909,0,0,0.0191505752158798,0,-0.747475513495015,0,0,0,0,0,0,0
"06803000",3.17861371249162,0.0938824374295638,0,0,0,0.062502788795486,0,0,0,0,0,0,0
"06869500",3.39834973053094,0.0553068985990936,-0.224607596680047,0.0276036270372326,0,-0.0443146710361532,0,0,0,0,0,0,0
"06915000",3.74580042054531,0.0389969142361363,0,0.0101053348410904,0,1.09721535594409,0,0,-0.0113596794576335,0,0,0,0
"07074500",8.63955435651572,0.0208220903523474,0,0.00544037026834751,0,-1.02302886478478,0,0,0,0,0,0,0
"07146500",5.98617191009821,0.151019749503619,0,0,0,-0.70861030491118,0.0314589546143807,0,0,0,0,0,0
"07195800",0.735884008248452,0.0392691843823682,0,0.0106203944795641,0,-0.391650435211662,0,0,0,0,0,0,0
"07290000",7.45545321327122,0.0123181285722347,0,0.00631890337110825,0,-0.984180314464752,0,0,0,0,0,0,0
"07342480",7.33137412917633,0.00494152679514342,0,0,0,2.86271093965375,-0.023672382474612,0,-0.0140520114300384,0,0,0,0
"08028500",7.37532877302574,0.0164141721980197,0,0.00774340060889713,0,-0.900601359446288,0,0,0,0,0,0,0
"08072730",4.07414359432966,0.0166877860109497,0,0,0,-0.612962719409907,0,0,0,0,0,0,0
"08128000",6.95073993527611,0.0199234919647077,0,0.0127346253863792,-0.26872671672457,-0.304699345638976,0,0,0,0,0,0,0
"08178700",2.70745344354962,0.0401506642072211,0,0,0,0.360340996256223,0,0,0,0,535.920560693837,-7.06216813000117,-44.8585160401034
"08289000",3.36829460787805,0.0202512709698738,0.136695863742297,0,0,-0.455087572786594,0,0,-0.0127716484187359,0,0,0,0
"09026500",2.03767871119404,0,0,0,0,-0.984796720108228,0,0,0,0,0,0,0
"09165000",2.65610853992756,0,0,0.00965032248245639,0,-3.41211853560608,0,-0.35445622099709,0,0,0,0,0
"09328500",3.72620559099968,0.0304440157334787,0,0,0,-0.344026939897469,0,0,0,0,0,0,0
"09419000",3.44544195986462,0.0429384318068837,0,0,0,-1.65459075031298,0.0365321546137632,0,0,0,0,0,0
"09499000",3.65164462262794,0.0453520248343005,0,0.0275376150078569,0,0.105379070179386,0,0,0,0,0,0,0
"10134500",3.00763039761437,0.0224180921265957,0,0.0251107735053674,-0.372385340324471,0.0802356166609626,0,0,0,0,0,0,0
"10270872",2.94111161246882,0.00322141456438621,0,0,0,-0.742993462339724,0,0,0,0,0,0,0
"10343500",1.38620483848934,0.0122296336278176,0.216091317257808,0.00917826125132431,0,-0.205625145011072,0,0,0,0,0,0,0
"11073495",5.96132216430734,0.00803393176863993,0,0,0,7.38928674388997,0,0,0,-0.412433712511903,0,0,0
"11162630",3.20417414102544,0.0132508093771471,0,0.0100752805546898,0,-0.430045725759254,0,0,0,0,0,0,0
"11246590",5.06550574542368,0,0,0,0,-1.60046547148754,0,-0.407682585730383,0,0,-1.09861228866811,0,0
"11335000",5.64220008038599,0.012292941954923,0,0.00933833906689312,0,-0.460783485736092,0,0,0,0,0,0,0
"11406930",4.6829482258041,0,0,0,0,-1.87430033010176,0,-0.369697690561166,0,0,0,0,0
"11447650",10.1465605775037,0.00312979356271893,0.053763596689961,0.00364177369775847,0,0.205613652627657,-0.00678763030504263,0,-0.01122083560714,0,0,0,0
"12020000",7.89114642141772,0.00351550626928257,0,0,0,-0.253371968404437,0,0,-0.00280248168737441,0,0,0,0
"12143700",1.78118973259534,0.00676704295694477,0,0,0,-0.311485464285415,0,0,0,0,0,0,0
"12372000",9.00678545483086,0.00158769012683082,0,0.0036677996916162,0,-1.7270775290821,0,0,0,0,0,0,0
"12508990",7.35469601399832,0.0165227259697383,0,0,0,-0.613016646123496,0,0,0,0,0,0,0
"13139510",4.96466155272213,0.00397691395891436,0,0,0,-1.75498718542381,0.00491914584387139,0,0,0,0,0,0
"13339500",4.06766076575861,0.0174053046372003,0.289519225822707,0.0129675635286494,0,-0.63485463205806,0,0,0,0,0,0,0
"14162500",8.6179262363304,0.00321302922980556,0,0,0,-1.09129954303655,0,0,0,0,0,0,0
"14325000",8.33863428179564,0.00268831576361974,0,0,0,-1.0843861713296,0,0,0,0,0,0,0
"AT_0000039",3.28465344287294,0,0,0,0,-0.381455073286434,0,0,0,0,0,0,0
"AT_0000159",6.99690180547355,0,0,0,0,-0.932312441205447,0,0,0,0,0,0,0
"BR_0000418",14.3075501622043,0.00576608352016253,0,0,-0.306914134517925,-0.987054143839096,0,0,0,0,0,0,0
"BR_0000689",2.74702822447345,0.0224514030155565,0,0,0,-0.279241732920291,0,0,0,0,0,0,0
"BR_0000931",5.09958299889645,0,0,0,0,-0.0928872441305818,0,0,0,0,0,0,0
"BR_0001102",8.08459164920921,0.00354658326021126,0,0,0,-1.68328583116405,0,0,0,0,0,0,0
"BR_0001311",5.21795498852748,0.00466002024577309,0,0,0,-0.255192831104811,-0.00516918492532038,0,0,0,0,0,0
"BR_0001500",-0.877815142353933,0.00338314566536876,0.165836480551583,0,0,-1.06979166143226,0,0,0,0,0,0,0
"BR_0001665",5.31951114307621,0.00394732475563799,0,0,0,-0.0957179758679087,-0.00455346415022969,0,0,0,0,0,0
"BR_0001888",4.85424381633892,0.00253127253871816,0,0,0,19.8489807883508,0,0,0,-0.84853525546968,0,0,0
"BR_0002069",2.33171091000382,0.00484830156324912,0.128539128320007,0,0,-1.77952480140781,0,0,0,0,0,0,0
"BR_0002446",6.56179820314974,0,0,0,0,-1.16603940659408,0,0,0,0,0,0,0
"BR_0002823",4.96760853406354,0.00904745665608655,0,0,0,19.8905844615068,-0.0191758263732609,-0.693755993114423,0,0,0,0,0
